"seqnames" "start" "end"
"3482" "chr18" 34181431 34182523
"3483" "chr18" 34362111 34363176
"3484" "chr18" 34549373 34549943
"3485" "chr18" 34598937 34600304
"3486" "chr18" 34666463 34667625
"3487" "chr18" 35228721 35229633
"3488" "chr18" 35407266 35408825
"3489" "chr18" 35459567 35460579
"3490" "chr18" 35842068 35842643
"3491" "chr18" 36065703 36066999
"3492" "chr18" 36601173 36602135
"3493" "chr18" 36631192 36632404
"3494" "chr18" 36769541 36770875
"3495" "chr18" 36782448 36783341
"3496" "chr18" 36806018 36807512
"3497" "chr18" 37014441 37015862
"3498" "chr18" 37219013 37220048
"3499" "chr18" 37259387 37260563
"3500" "chr18" 37355558 37356021
"3501" "chr18" 38087081 38088565
"3502" "chr18" 38190784 38191575
"3503" "chr18" 38244135 38245160
"3504" "chr18" 38269810 38270898
"3505" "chr18" 38288752 38289385
"3506" "chr18" 38774361 38775720
"3507" "chr18" 38899773 38901115
"3508" "chr18" 39073705 39074447
"3509" "chr18" 39106578 39107516
"3510" "chr18" 39188167 39188594
"3511" "chr18" 39326793 39327468
"3512" "chr18" 39416325 39417510
"3513" "chr18" 39472691 39473596
"3514" "chr18" 39583135 39584382
"3515" "chr18" 39786346 39787445
"3516" "chr18" 40354418 40355618
"3517" "chr18" 40684538 40685307
"3518" "chr18" 40752131 40753948
"3519" "chr18" 40855573 40856439
"3520" "chr18" 40883623 40884674
"3521" "chr18" 40913018 40913778
"3522" "chr18" 41211482 41212892
"3523" "chr18" 41232199 41233233
"3524" "chr18" 41495621 41496436
"3525" "chr18" 41511549 41512424
"3526" "chr18" 41527902 41528508
"3527" "chr18" 41542410 41543278
"3528" "chr18" 41549444 41550151
"3529" "chr18" 41560312 41562092
"3530" "chr18" 41649385 41651233
"3531" "chr18" 41765580 41766151
"3532" "chr18" 43882738 43884556
"3533" "chr18" 44128676 44129578
"3534" "chr18" 44358369 44359783
"3535" "chr18" 44526199 44527135
"3536" "chr18" 44567110 44567641
"3537" "chr18" 44610371 44611900
"3538" "chr18" 44768311 44769377
"3539" "chr18" 44795415 44796433
"3540" "chr18" 44847039 44847906
"3541" "chr18" 44849780 44850319
"3542" "chr18" 45114243 45115074
"3543" "chr18" 45526219 45527087
"3544" "chr18" 45550529 45551712
"3545" "chr18" 45645082 45645915
"3546" "chr18" 45761226 45761913
"3547" "chr18" 45781116 45781807
"3548" "chr18" 45791533 45792101
"3549" "chr18" 45862509 45863734
"3550" "chr18" 45888532 45889896
"3551" "chr18" 45954581 45955987
"3552" "chr18" 46151105 46151803
"3553" "chr18" 46161106 46162485
"3554" "chr18" 46258366 46258826
"3555" "chr18" 46368758 46369822
"3556" "chr18" 46683681 46684532
"3557" "chr18" 46762665 46763472
"3558" "chr18" 47300823 47301742
"3559" "chr18" 48428603 48429378
"3560" "chr18" 48744662 48745697
"3561" "chr18" 48863029 48864142
"3562" "chr18" 48953723 48954256
"3563" "chr18" 49077778 49079239
"3564" "chr18" 49248329 49248703
"3565" "chr18" 49969391 49970119
"3566" "chr18" 50275720 50277054
"3567" "chr18" 50523292 50524154
"3568" "chr18" 50613545 50614347
"3569" "chr18" 50707056 50708495
"3570" "chr18" 50798460 50799683
"3571" "chr18" 50838427 50839811
"3572" "chr18" 50845630 50847229
"3573" "chr18" 50920617 50921772
"3574" "chr18" 51015295 51016394
"3575" "chr19" 63340 65003
"3576" "chr19" 71924 73000
"3577" "chr19" 81629 82598
"3578" "chr19" 85268 85918
"3579" "chr19" 97074 98422
"3580" "chr19" 170566 171321
"3581" "chr19" 176885 177941
"3582" "chr19" 205704 206578
"3583" "chr19" 306936 307599
"3584" "chr19" 341699 342485
"3585" "chr19" 348439 349542
"3586" "chr19" 365376 366430
"3587" "chr19" 438019 438375
"3588" "chr19" 616679 617417
"3589" "chr19" 770011 770816
"3590" "chr19" 790300 791635
"3591" "chr19" 935199 936024
"3592" "chr19" 1002694 1003605
"3593" "chr19" 1022222 1023317
"3594" "chr19" 1184847 1186516
"3595" "chr19" 1363162 1363911
"3596" "chr19" 1370244 1370935
"3597" "chr19" 1404794 1405867
"3598" "chr19" 1605048 1606645
"3599" "chr19" 1658383 1659105
"3600" "chr19" 1688278 1689180
"3601" "chr19" 1854611 1855704
"3602" "chr19" 1870841 1871689
"3603" "chr19" 1872767 1873140
"3604" "chr19" 1877875 1878872
"3605" "chr19" 1946970 1947691
"3606" "chr19" 1960565 1961218
"3607" "chr19" 1963653 1963970
"3608" "chr19" 1999694 2000404
"3609" "chr19" 2114361 2115378
"3610" "chr19" 2546253 2547455
"3611" "chr19" 2602682 2603528
"3612" "chr19" 2619176 2619740
"3613" "chr19" 2685737 2686100
"3614" "chr19" 3055803 3057009
"3615" "chr19" 3206045 3206795
"3616" "chr19" 3239987 3240762
"3617" "chr19" 3487494 3488985
"3618" "chr19" 3573477 3574230
"3619" "chr19" 3653612 3654373
"3620" "chr19" 3726329 3727045
"3621" "chr19" 3878158 3878834
"3622" "chr19" 4009418 4010600
"3623" "chr19" 4024206 4024911
"3624" "chr19" 4136546 4137235
"3625" "chr19" 4463007 4464886
"3626" "chr19" 4850385 4851515
"3627" "chr19" 4856012 4858069
"3628" "chr19" 4912419 4913229
"3629" "chr19" 5058080 5058534
"3630" "chr19" 5058765 5059324
"3631" "chr19" 5072621 5074179
"3632" "chr19" 5102847 5103842
"3633" "chr19" 5134892 5136282
"3634" "chr19" 5252676 5254923
"3635" "chr19" 5291788 5292604
"3636" "chr19" 5315699 5317559
"3637" "chr19" 5417761 5419055
"3638" "chr19" 5480130 5481034
"3639" "chr19" 5604142 5604888
"3640" "chr19" 6083112 6083917
"3641" "chr19" 6134367 6135038
"3642" "chr19" 6192767 6193870
"3643" "chr19" 6302973 6304533
"3644" "chr19" 6383522 6385909
"3645" "chr19" 6774037 6775542
"3646" "chr19" 6910011 6910604
"3647" "chr19" 6937960 6939036
"3648" "chr19" 6987996 6989137
"3649" "chr19" 7001012 7001692
"3650" "chr19" 7124133 7124858
"3651" "chr19" 7152393 7153042
"3652" "chr19" 7153991 7154565
"3653" "chr19" 7173558 7174111
"3654" "chr19" 7272537 7273248
"3655" "chr19" 7291052 7291872
"3656" "chr19" 7292385 7292887
"3657" "chr19" 7320434 7321381
"3658" "chr19" 7357642 7358754
"3659" "chr19" 7406667 7407231
"3660" "chr19" 7441171 7442059
"3661" "chr19" 7450534 7451110
"3662" "chr19" 7453720 7454281
"3663" "chr19" 7494077 7495188
"3664" "chr19" 7506817 7508062
"3665" "chr19" 7524926 7525879
"3666" "chr19" 7540198 7541084
"3667" "chr19" 7549340 7550622
"3668" "chr19" 7626519 7627808
"3669" "chr19" 7757341 7759216
"3670" "chr19" 7798963 7799442
"3671" "chr19" 7831213 7832512
"3672" "chr19" 8144097 8145027
"3673" "chr19" 8481446 8482118
"3674" "chr19" 8536218 8536546
"3675" "chr19" 8603161 8604419
"3676" "chr19" 8612608 8613771
"3677" "chr19" 8747613 8748841
"3678" "chr19" 8812006 8813148
"3679" "chr19" 8880040 8880877
"3680" "chr19" 8925919 8927100
"3681" "chr19" 8939812 8940391
"3682" "chr19" 8962444 8963368
"3683" "chr19" 8984409 8985801
"3684" "chr19" 9004225 9004788
"3685" "chr19" 9031947 9033444
"3686" "chr19" 9111114 9112019
"3687" "chr19" 9149486 9150690
"3688" "chr19" 9211892 9212478
"3689" "chr19" 9232520 9233373
"3690" "chr19" 9455114 9455874
"3691" "chr19" 9472847 9473509
"3692" "chr19" 9502226 9503787
"3693" "chr19" 9522112 9522650
"3694" "chr19" 9532303 9534082
"3695" "chr19" 9711895 9713034
"3696" "chr19" 9829847 9830018
"3697" "chr19" 9881980 9883325
"3698" "chr19" 10080708 10082289
"3699" "chr19" 10196199 10196561
"3700" "chr19" 10213715 10214931
"3701" "chr19" 10241339 10243196
"3702" "chr19" 10243360 10244037
"3703" "chr19" 10294240 10295514
"3704" "chr19" 10323631 10324524
"3705" "chr19" 10395195 10396515
"3706" "chr19" 10558177 10558738
"3707" "chr19" 10558890 10559550
"3708" "chr19" 10661211 10662527
"3709" "chr19" 10830984 10832228
"3710" "chr19" 10880749 10881811
"3711" "chr19" 10915145 10915982
"3712" "chr19" 11013498 11015569
"3713" "chr19" 11106043 11106454
"3714" "chr19" 11208015 11208878
"3715" "chr19" 11314088 11315353
"3716" "chr19" 11424904 11425731
"3717" "chr19" 11431804 11432536
"3718" "chr19" 11845982 11847068
"3719" "chr19" 11854649 11855582
"3720" "chr19" 11949813 11950550
"3721" "chr19" 11977510 11978936
"3722" "chr19" 11985233 11986131
"3723" "chr19" 12077587 12078683
"3724" "chr19" 12144772 12146119
"3725" "chr19" 12192548 12193947
"3726" "chr19" 12211666 12213034
"3727" "chr19" 12323999 12324692
"3728" "chr19" 12349801 12351064
"3729" "chr19" 12392159 12393028
"3730" "chr19" 12406306 12406942
"3731" "chr19" 12444805 12445570
"3732" "chr19" 12583239 12584587
"3733" "chr19" 12647969 12648589
"3734" "chr19" 12649534 12650391
"3735" "chr19" 12762712 12763906
"3736" "chr19" 12964542 12965315
"3737" "chr19" 12967248 12968275
"3738" "chr19" 13286375 13286783
"3739" "chr19" 13375600 13376465
"3740" "chr19" 13410828 13411587
"3741" "chr19" 13420924 13422212
"3742" "chr19" 13773845 13774947
"3743" "chr19" 13922168 13923193
"3744" "chr19" 13949317 13950319
"3745" "chr19" 14059124 14059759
"3746" "chr19" 14157745 14158531
"3747" "chr19" 14351909 14353548
"3748" "chr19" 14453816 14454811
"3749" "chr19" 14920761 14921490
"3750" "chr19" 15396448 15397996
"3751" "chr19" 15420536 15420942
"3752" "chr19" 15485330 15486463
"3753" "chr19" 15521713 15522437
"3754" "chr19" 15570653 15572516
"3755" "chr19" 15855140 15855783
"3756" "chr19" 16032299 16033171
"3757" "chr19" 16064217 16065287
"3758" "chr19" 16222405 16223171
"3759" "chr19" 17210526 17211211
"3760" "chr19" 17259772 17260889
"3761" "chr19" 17304676 17305073
"3762" "chr19" 17358290 17359679
"3763" "chr19" 17384724 17386089
"3764" "chr19" 17400108 17400353
"3765" "chr19" 17657591 17658472
"3766" "chr19" 17773778 17775013
"3767" "chr19" 18135010 18136030
"3768" "chr19" 18151493 18152917
"3769" "chr19" 18626258 18627753
"3770" "chr19" 18854840 18855809
"3771" "chr19" 18903058 18903987
"3772" "chr19" 19024935 19026131
"3773" "chr19" 19241127 19241783
"3774" "chr19" 19338776 19339641
"3775" "chr19" 19378676 19379253
"3776" "chr19" 19398279 19398874
"3777" "chr19" 19504294 19505208
"3778" "chr19" 19512121 19512970
"3779" "chr19" 19599116 19599690
"3780" "chr19" 19600142 19600387
"3781" "chr19" 20092980 20093637
"3782" "chr19" 20163610 20164254
"3783" "chr19" 20177804 20178825
"3784" "chr19" 20200704 20201783
"3785" "chr19" 20446155 20446890
"3786" "chr19" 20481816 20482760
"3787" "chr19" 20707851 20709262
"3788" "chr19" 20724039 20725276
"3789" "chr19" 20776975 20777655
"3790" "chr19" 20785289 20786561
"3791" "chr19" 20793070 20794068
"3792" "chr19" 21766230 21766563
"3793" "chr19" 21832336 21833348
"3794" "chr19" 22074257 22074923
"3795" "chr19" 22346325 22346700
"3796" "chr19" 22488607 22489355
"3797" "chr19" 22498248 22499596
"3798" "chr19" 22540768 22541596
"3799" "chr19" 22843182 22843747
"3800" "chr19" 23917834 23918269
"3801" "chr19" 23918684 23919377
"3802" "chr19" 23982092 23983349
"3803" "chr19" 24067909 24068726
"3804" "chr19" 24135450 24135864
"3805" "chr19" 24394269 24395605
"3806" "chr19" 24487557 24488512
"3807" "chr19" 24758017 24758296
"3808" "chr19" 24882417 24883070
"3809" "chr19" 24891485 24892418
"3810" "chr19" 25081067 25081921
"3811" "chr19" 25113102 25113816
"3812" "chr19" 25148256 25149119
"3813" "chr19" 25301060 25302095
"3814" "chr19" 25427201 25427560
"3815" "chr19" 25526098 25526967
"3816" "chr19" 25677580 25678171
"3817" "chr19" 25693313 25694224
"3818" "chr19" 25772632 25773286
"3819" "chr19" 25970897 25971689
"3820" "chr19" 26234858 26235764
"3821" "chr19" 26340367 26341157
"3822" "chr19" 26422898 26423970
"3823" "chr19" 26639777 26641003
"3824" "chr19" 26735892 26736473
"3825" "chr19" 26768519 26770415
"3826" "chr19" 26823139 26823821
"3827" "chr19" 26827982 26828546
"3828" "chr19" 26868731 26869267
"3829" "chr19" 26922689 26923540
"3830" "chr19" 27006283 27006885
"3831" "chr19" 27259976 27261483
"3832" "chr19" 27333741 27334760
"3833" "chr19" 27339225 27340138
"3834" "chr19" 27394751 27395896
"3835" "chr19" 27448175 27449308
"3836" "chr19" 27462361 27463162
"3837" "chr19" 27479514 27480536
"3838" "chr19" 27776230 27777068
"3839" "chr19" 27830275 27831873
"3840" "chr19" 27858738 27859113
"3841" "chr19" 27965742 27967302
"3842" "chr19" 27970269 27970617
"3843" "chr19" 28130281 28130855
"3844" "chr19" 28283615 28284390
"3845" "chr19" 28366468 28367471
"3846" "chr19" 28788870 28789710
"3847" "chr19" 29293758 29294831
"3848" "chr19" 29303353 29304442
"3849" "chr19" 29337446 29338033
"3850" "chr19" 29436222 29437716
"3851" "chr19" 29797737 29798467
"3852" "chr19" 29808365 29809397
"3853" "chr19" 29852653 29853639
"3854" "chr19" 29853887 29854645
"3855" "chr19" 29886817 29887773
"3856" "chr19" 30357775 30359176
"3857" "chr19" 30387902 30388864
"3858" "chr19" 30421985 30422468
"3859" "chr19" 30447224 30447966
"3860" "chr19" 30450025 30450656
"3861" "chr19" 30509967 30511383
"3862" "chr19" 30562373 30562874
"3863" "chr19" 30633085 30634133
"3864" "chr19" 30799314 30800229
"3865" "chr19" 30809686 30811290
"3866" "chr19" 30867456 30868609
"3867" "chr19" 31006679 31007496
"3868" "chr19" 31042167 31043098
"3869" "chr19" 31340809 31342265
"3870" "chr19" 31401994 31402703
"3871" "chr19" 31404462 31405234
"3872" "chr19" 31522550 31522817
"3873" "chr19" 31531676 31533030
"3874" "chr19" 31575682 31577307
"3875" "chr19" 31583654 31584582
"3876" "chr19" 31685568 31686581
"3877" "chr19" 31771101 31771948
"3878" "chr19" 31801978 31802814
"3879" "chr19" 31900229 31901676
"3880" "chr19" 32041363 32042710
"3881" "chr19" 32149463 32150260
"3882" "chr19" 32157942 32158477
"3883" "chr19" 32486799 32487669
"3884" "chr19" 32492974 32494099
"3885" "chr19" 32499337 32501223
"3886" "chr19" 32518071 32518797
"3887" "chr19" 32599992 32600931
"3888" "chr19" 32709923 32711189
"3889" "chr19" 32804445 32805448
"3890" "chr19" 32807097 32807471
"3891" "chr19" 32821943 32822842
"3892" "chr19" 32854821 32855803
"3893" "chr19" 32888433 32888890
"3894" "chr19" 32913018 32914402
"3895" "chr19" 32927849 32928598
"3896" "chr19" 32943548 32944445
"3897" "chr19" 32979193 32980264
"3898" "chr19" 33092840 33094068
"3899" "chr19" 33211841 33212384
"3900" "chr19" 33464560 33465262
"3901" "chr19" 33701372 33702860
"3902" "chr19" 33731962 33732548
"3903" "chr19" 33849931 33851174
"3904" "chr19" 34062860 34063641
"3905" "chr19" 34117041 34117213
"3906" "chr19" 34168709 34169638
"3907" "chr19" 34310388 34311983
"3908" "chr19" 34873269 34873696
"3909" "chr19" 35012917 35013417
"3910" "chr19" 35229029 35230122
"3911" "chr19" 35361028 35361676
"3912" "chr19" 35427893 35429148
"3913" "chr19" 35450389 35450851
"3914" "chr19" 35491537 35492807
"3915" "chr19" 35732581 35733647
"3916" "chr19" 36672971 36675157
"3917" "chr19" 37119992 37121107
"3918" "chr19" 37135351 37136627
"3919" "chr19" 37619817 37621003
"3920" "chr19" 37857623 37858767
"3921" "chr19" 38167286 38168586
"3922" "chr19" 38419027 38420328
"3923" "chr19" 40025834 40027026
"3924" "chr19" 40068960 40070100
"3925" "chr19" 40115841 40116722
"3926" "chr19" 40177199 40177766
"3927" "chr19" 40337251 40338163
"3928" "chr19" 40825611 40826171
"3929" "chr19" 40861789 40862621
"3930" "chr19" 41006774 41007980
"3931" "chr19" 41068849 41069677
"3932" "chr19" 41074929 41076429
"3933" "chr19" 41213666 41214102
"3934" "chr19" 41404189 41405314
"3935" "chr19" 41471696 41472300
"3936" "chr19" 41479726 41480832
"3937" "chr19" 41518662 41519039
"3938" "chr19" 41520640 41521555
"3939" "chr19" 42044536 42045421
"3940" "chr19" 42071670 42072490
"3941" "chr19" 42227192 42227766
"3942" "chr19" 42291039 42291700
"3943" "chr19" 42328105 42328915
"3944" "chr19" 42415968 42416971
"3945" "chr19" 42432494 42433281
"3946" "chr19" 42461995 42462872
"3947" "chr19" 42502525 42503459
"3948" "chr19" 42651127 42652148
"3949" "chr19" 42659842 42661049
"3950" "chr19" 42693161 42693908
"3951" "chr19" 42715590 42717379
"3952" "chr19" 42806371 42807964
"3953" "chr19" 42846909 42848007
"3954" "chr19" 42886052 42886679
"3955" "chr19" 42928102 42929536
"3956" "chr19" 42983465 42984773
"3957" "chr19" 43004118 43004840
"3958" "chr19" 43017716 43018539
"3959" "chr19" 43037517 43038612
"3960" "chr19" 43118809 43119122
"3961" "chr19" 43119345 43120077
"3962" "chr19" 43358739 43359161
"3963" "chr19" 43439242 43440710
"3964" "chr19" 43523364 43524214
"3965" "chr19" 43551858 43553081
"3966" "chr19" 43669058 43669601
"3967" "chr19" 43715640 43717124
"3968" "chr19" 43749924 43750811
"3969" "chr19" 43780523 43781739
"3970" "chr19" 43822839 43823720
"3971" "chr19" 43884069 43884868
"3972" "chr19" 43905539 43906136
"3973" "chr19" 43969068 43969972
"3974" "chr19" 44053985 44055269
"3975" "chr19" 44090786 44091594
"3976" "chr19" 45649748 45651285
"3977" "chr19" 45959923 45960249
"3978" "chr19" 46058138 46059625
"3979" "chr19" 46158011 46158605
"3980" "chr19" 46221663 46222998
"3981" "chr19" 46259467 46260071
"3982" "chr19" 46309217 46310551
"3983" "chr19" 46371456 46372963
"3984" "chr19" 46565448 46566957
"3985" "chr19" 46957498 46958685
"3986" "chr19" 47275682 47276669
"3987" "chr19" 47289683 47289983
"3988" "chr19" 47310868 47312140
"3989" "chr19" 47405650 47406156
"3990" "chr19" 47476831 47476968
"3991" "chr19" 47782813 47783808
"3992" "chr19" 47831894 47833240
"3993" "chr19" 47996909 47997799
"3994" "chr19" 48017411 48019380
"3995" "chr19" 48023886 48025172
"3996" "chr19" 48049098 48050211
"3997" "chr19" 48059740 48060953
"3998" "chr19" 48117212 48118175
"3999" "chr19" 48370589 48371312
"4000" "chr2" 182981 184330
"4001" "chr2" 193046 193981
"4002" "chr2" 211917 212149
"4003" "chr2" 257552 259015
"4004" "chr2" 295530 296385
"4005" "chr2" 301942 302600
"4006" "chr2" 314136 314660
"4007" "chr2" 327028 327927
"4008" "chr2" 364309 365115
"4009" "chr2" 389211 390150
"4010" "chr2" 706927 707325
"4011" "chr2" 1001242 1002246
"4012" "chr2" 1123589 1124784
"4013" "chr2" 1363991 1365003
"4014" "chr2" 1568995 1570129
"4015" "chr2" 1621887 1622963
"4016" "chr2" 1938879 1939676
"4017" "chr2" 1987558 1988759
"4018" "chr2" 2019688 2020471
"4019" "chr2" 2095029 2096366
"4020" "chr2" 2168057 2168980
"4021" "chr2" 2771849 2773013
"4022" "chr2" 2812598 2813338
"4023" "chr2" 2818370 2819538
"4024" "chr2" 2903565 2904687
"4025" "chr2" 2957193 2958052
"4026" "chr2" 2966669 2967343
"4027" "chr2" 3044514 3045460
"4028" "chr2" 3045773 3046177
"4029" "chr2" 3402764 3403708
"4030" "chr2" 3419049 3420200
"4031" "chr2" 3502263 3503148
"4032" "chr2" 3613361 3614339
"4033" "chr2" 3677377 3678310
"4034" "chr2" 3822728 3824174
"4035" "chr2" 4031907 4032805
"4036" "chr2" 4074068 4074850
"4037" "chr2" 4302683 4303768
"4038" "chr2" 4797042 4798150
"4039" "chr2" 4894762 4895487
"4040" "chr2" 5014327 5016100
"4041" "chr2" 5074001 5074911
"4042" "chr2" 5134625 5135378
"4043" "chr2" 5198786 5199687
"4044" "chr2" 5406153 5407153
"4045" "chr2" 5442962 5443796
"4046" "chr2" 5560429 5561128
"4047" "chr2" 5563064 5563719
"4048" "chr2" 5620550 5621144
"4049" "chr2" 5723356 5723878
"4050" "chr2" 5835583 5836242
"4051" "chr2" 5887205 5888450
"4052" "chr2" 6039474 6039846
"4053" "chr2" 6051102 6052264
"4054" "chr2" 6065101 6065435
"4055" "chr2" 6115541 6115983
"4056" "chr2" 6126543 6127191
"4057" "chr2" 6181458 6182143
"4058" "chr2" 6242830 6243491
"4059" "chr2" 6253141 6253896
"4060" "chr2" 6291289 6292733
"4061" "chr2" 6925925 6926839
"4062" "chr2" 6999029 6999926
"4063" "chr2" 7131626 7132742
"4064" "chr2" 7188597 7189765
"4065" "chr2" 7245967 7247367
"4066" "chr2" 7557493 7558555
"4067" "chr2" 7711203 7711614
"4068" "chr2" 7715473 7716605
"4069" "chr2" 7800208 7800795
"4070" "chr2" 8016891 8017951
"4071" "chr2" 8112242 8113450
"4072" "chr2" 8260735 8261378
"4073" "chr2" 8649215 8650222
"4074" "chr2" 8716973 8717889
"4075" "chr2" 8778855 8780238
"4076" "chr2" 9059075 9060039
"4077" "chr2" 9061811 9062152
"4078" "chr2" 9259669 9260399
"4079" "chr2" 9488881 9489708
"4080" "chr2" 9526572 9527515
"4081" "chr2" 9552159 9553877
"4082" "chr2" 9560619 9561340
"4083" "chr2" 9607089 9607945
"4084" "chr2" 9645987 9647086
"4085" "chr2" 9695787 9696658
"4086" "chr2" 9743097 9744389
"4087" "chr2" 9754969 9756047
"4088" "chr2" 9818072 9818762
"4089" "chr2" 9914736 9916069
"4090" "chr2" 9945579 9946573
"4091" "chr2" 9970702 9971792
"4092" "chr2" 9989487 9990035
"4093" "chr2" 10061246 10062679
